"","data_code","death_rate","age","race"
"29420","SE_T040_018",NA,"65 Years and Over","Black"
"29421","SE_T040_018",NA,"65 Years and Over","Black"
"29422","SE_T040_018",NA,"65 Years and Over","Black"
"29423","SE_T040_018",NA,"65 Years and Over","Black"
"29424","SE_T040_018",NA,"65 Years and Over","Black"
"29425","SE_T040_018",NA,"65 Years and Over","Black"
"29426","SE_T040_018",NA,"65 Years and Over","Black"
"29427","SE_T040_018",NA,"65 Years and Over","Black"
"29428","SE_T040_018",NA,"65 Years and Over","Black"
"29429","SE_T040_018",NA,"65 Years and Over","Black"
"29430","SE_T040_018",196.8,"65 Years and Over","Black"
"29431","SE_T040_018",NA,"65 Years and Over","Black"
"29432","SE_T040_018",296.4,"65 Years and Over","Black"
"29433","SE_T040_018",NA,"65 Years and Over","Black"
"29434","SE_T040_018",NA,"65 Years and Over","Black"
"29435","SE_T040_018",NA,"65 Years and Over","Black"
"29436","SE_T040_018",NA,"65 Years and Over","Black"
"29437","SE_T040_018",408.3,"65 Years and Over","Black"
"29438","SE_T040_018",NA,"65 Years and Over","Black"
"29439","SE_T040_018",NA,"65 Years and Over","Black"
"29440","SE_T040_018",NA,"65 Years and Over","Black"
"29441","SE_T040_018",NA,"65 Years and Over","Black"
"29442","SE_T040_018",337.1,"65 Years and Over","Black"
"29443","SE_T040_018",NA,"65 Years and Over","Black"
"29444","SE_T040_018",612.9,"65 Years and Over","Black"
"29445","SE_T040_018",NA,"65 Years and Over","Black"
"29446","SE_T040_018",NA,"65 Years and Over","Black"
"29447","SE_T040_018",NA,"65 Years and Over","Black"
"29448","SE_T040_018",NA,"65 Years and Over","Black"
"29449","SE_T040_018",NA,"65 Years and Over","Black"
"29450","SE_T040_018",NA,"65 Years and Over","Black"
"29451","SE_T040_018",NA,"65 Years and Over","Black"
"29452","SE_T040_018",NA,"65 Years and Over","Black"
"29453","SE_T040_018",NA,"65 Years and Over","Black"
"29454","SE_T040_018",NA,"65 Years and Over","Black"
"29455","SE_T040_018",NA,"65 Years and Over","Black"
"29456","SE_T040_018",NA,"65 Years and Over","Black"
"29457","SE_T040_018",248.2,"65 Years and Over","Black"
"29458","SE_T040_018",NA,"65 Years and Over","Black"
"29459","SE_T040_018",NA,"65 Years and Over","Black"
"29460","SE_T040_018",NA,"65 Years and Over","Black"
"29461","SE_T040_018",NA,"65 Years and Over","Black"
"29462","SE_T040_018",NA,"65 Years and Over","Black"
"29463","SE_T040_018",263.6,"65 Years and Over","Black"
"29464","SE_T040_018",NA,"65 Years and Over","Black"
"29465","SE_T040_018",NA,"65 Years and Over","Black"
"29466","SE_T040_018",NA,"65 Years and Over","Black"
"29467","SE_T040_018",NA,"65 Years and Over","Black"
"29468","SE_T040_018",NA,"65 Years and Over","Black"
"29469","SE_T040_018",NA,"65 Years and Over","Black"
"29470","SE_T040_018",NA,"65 Years and Over","Black"
"29471","SE_T040_018",NA,"65 Years and Over","Black"
"29472","SE_T040_018",NA,"65 Years and Over","Black"
"29473","SE_T040_018",NA,"65 Years and Over","Black"
"29474","SE_T040_018",NA,"65 Years and Over","Black"
"29475","SE_T040_018",NA,"65 Years and Over","Black"
"29476","SE_T040_018",NA,"65 Years and Over","Black"
"29477","SE_T040_018",NA,"65 Years and Over","Black"
"29478","SE_T040_018",NA,"65 Years and Over","Black"
"29479","SE_T040_018",NA,"65 Years and Over","Black"
"29480","SE_T040_018",NA,"65 Years and Over","Black"
"29481","SE_T040_018",213.7,"65 Years and Over","Black"
"29482","SE_T040_018",247,"65 Years and Over","Black"
"29483","SE_T040_018",NA,"65 Years and Over","Black"
"29484","SE_T040_018",NA,"65 Years and Over","Black"
"29485","SE_T040_018",NA,"65 Years and Over","Black"
"29486","SE_T040_018",NA,"65 Years and Over","Black"
"29487","SE_T040_018",NA,"65 Years and Over","Black"
"29488","SE_T040_018",NA,"65 Years and Over","Black"
"29489","SE_T040_018",NA,"65 Years and Over","Black"
"29490","SE_T040_018",NA,"65 Years and Over","Black"
"29491","SE_T040_018",304.1,"65 Years and Over","Black"
"29492","SE_T040_018",136.4,"65 Years and Over","Black"
"29493","SE_T040_018",425.4,"65 Years and Over","Black"
"29494","SE_T040_018",NA,"65 Years and Over","Black"
"29495","SE_T040_018",NA,"65 Years and Over","Black"
"29496","SE_T040_018",NA,"65 Years and Over","Black"
"29497","SE_T040_018",NA,"65 Years and Over","Black"
"29498","SE_T040_018",NA,"65 Years and Over","Black"
"29499","SE_T040_018",NA,"65 Years and Over","Black"
"29500","SE_T040_018",247.3,"65 Years and Over","Black"
"29501","SE_T040_018",NA,"65 Years and Over","Black"
"29502","SE_T040_018",NA,"65 Years and Over","Black"
"29503","SE_T040_018",385.2,"65 Years and Over","Black"
"29504","SE_T040_018",NA,"65 Years and Over","Black"
"29505","SE_T040_018",NA,"65 Years and Over","Black"
"29506","SE_T040_018",NA,"65 Years and Over","Black"
"29507","SE_T040_018",NA,"65 Years and Over","Black"
"29508","SE_T040_018",NA,"65 Years and Over","Black"
"29509","SE_T040_018",NA,"65 Years and Over","Black"
"29510","SE_T040_018",NA,"65 Years and Over","Black"
"29511","SE_T040_018",NA,"65 Years and Over","Black"
"29512","SE_T040_018",633.6,"65 Years and Over","Black"
"29513","SE_T040_018",NA,"65 Years and Over","Black"
"29514","SE_T040_018",NA,"65 Years and Over","Black"
"29515","SE_T040_018",NA,"65 Years and Over","Black"
"29516","SE_T040_018",NA,"65 Years and Over","Black"
"29517","SE_T040_018",NA,"65 Years and Over","Black"
"29518","SE_T040_018",NA,"65 Years and Over","Black"
"29519","SE_T040_018",NA,"65 Years and Over","Black"
"29520","SE_T040_018",NA,"65 Years and Over","Black"
"29521","SE_T040_018",NA,"65 Years and Over","Black"
"29522","SE_T040_018",NA,"65 Years and Over","Black"
"29523","SE_T040_018",NA,"65 Years and Over","Black"
"29524","SE_T040_018",NA,"65 Years and Over","Black"
"29525","SE_T040_018",NA,"65 Years and Over","Black"
"29526","SE_T040_018",361.1,"65 Years and Over","Black"
"29527","SE_T040_018",NA,"65 Years and Over","Black"
"29528","SE_T040_018",NA,"65 Years and Over","Black"
"29529","SE_T040_018",NA,"65 Years and Over","Black"
"29530","SE_T040_018",NA,"65 Years and Over","Black"
"29531","SE_T040_018",NA,"65 Years and Over","Black"
"29532","SE_T040_018",NA,"65 Years and Over","Black"
"29533","SE_T040_018",NA,"65 Years and Over","Black"
"29534","SE_T040_018",NA,"65 Years and Over","Black"
"29535","SE_T040_018",NA,"65 Years and Over","Black"
"29536","SE_T040_018",NA,"65 Years and Over","Black"
"29537","SE_T040_018",207.2,"65 Years and Over","Black"
"29538","SE_T040_018",NA,"65 Years and Over","Black"
"29539","SE_T040_018",NA,"65 Years and Over","Black"
"29540","SE_T040_018",NA,"65 Years and Over","Black"
"29541","SE_T040_018",NA,"65 Years and Over","Black"
"29542","SE_T040_018",NA,"65 Years and Over","Black"
"29543","SE_T040_018",NA,"65 Years and Over","Black"
"29544","SE_T040_018",NA,"65 Years and Over","Black"
"29545","SE_T040_018",187.8,"65 Years and Over","Black"
"29546","SE_T040_018",NA,"65 Years and Over","Black"
"29547","SE_T040_018",NA,"65 Years and Over","Black"
"29548","SE_T040_018",NA,"65 Years and Over","Black"
"29549","SE_T040_018",NA,"65 Years and Over","Black"
"29550","SE_T040_018",352.8,"65 Years and Over","Black"
"29551","SE_T040_018",NA,"65 Years and Over","Black"
"29552","SE_T040_018",NA,"65 Years and Over","Black"
"29553","SE_T040_018",NA,"65 Years and Over","Black"
"29554","SE_T040_018",NA,"65 Years and Over","Black"
"29555","SE_T040_018",NA,"65 Years and Over","Black"
"29556","SE_T040_018",NA,"65 Years and Over","Black"
"29557","SE_T040_018",NA,"65 Years and Over","Black"
"29558","SE_T040_018",NA,"65 Years and Over","Black"
"29559","SE_T040_018",NA,"65 Years and Over","Black"
"29560","SE_T040_018",NA,"65 Years and Over","Black"
"29561","SE_T040_018",NA,"65 Years and Over","Black"
"29562","SE_T040_018",NA,"65 Years and Over","Black"
"29563","SE_T040_018",NA,"65 Years and Over","Black"
"29564","SE_T040_018",NA,"65 Years and Over","Black"
"29565","SE_T040_018",NA,"65 Years and Over","Black"
"29566","SE_T040_018",NA,"65 Years and Over","Black"
"29567","SE_T040_018",NA,"65 Years and Over","Black"
"29568","SE_T040_018",NA,"65 Years and Over","Black"
"29569","SE_T040_018",NA,"65 Years and Over","Black"
"29570","SE_T040_018",NA,"65 Years and Over","Black"
"29571","SE_T040_018",NA,"65 Years and Over","Black"
"29572","SE_T040_018",NA,"65 Years and Over","Black"
"29573","SE_T040_018",NA,"65 Years and Over","Black"
"29574","SE_T040_018",NA,"65 Years and Over","Black"
"29575","SE_T040_018",NA,"65 Years and Over","Black"
"29576","SE_T040_018",NA,"65 Years and Over","Black"
"29577","SE_T040_018",NA,"65 Years and Over","Black"
"29578","SE_T040_018",NA,"65 Years and Over","Black"
"29579","SE_T040_018",NA,"65 Years and Over","Black"
"29580","SE_T040_018",212.4,"65 Years and Over","Black"
"29581","SE_T040_018",198.3,"65 Years and Over","Black"
"29582","SE_T040_018",389.2,"65 Years and Over","Black"
"29583","SE_T040_018",NA,"65 Years and Over","Black"
"29584","SE_T040_018",NA,"65 Years and Over","Black"
"29585","SE_T040_018",NA,"65 Years and Over","Black"
"29586","SE_T040_018",NA,"65 Years and Over","Black"
"29587","SE_T040_018",NA,"65 Years and Over","Black"
"29588","SE_T040_018",260.7,"65 Years and Over","Black"
"29589","SE_T040_018",NA,"65 Years and Over","Black"
"29590","SE_T040_018",NA,"65 Years and Over","Black"
"29591","SE_T040_018",272.3,"65 Years and Over","Black"
"29592","SE_T040_018",NA,"65 Years and Over","Black"
"29593","SE_T040_018",NA,"65 Years and Over","Black"
"29594","SE_T040_018",NA,"65 Years and Over","Black"
"29595","SE_T040_018",NA,"65 Years and Over","Black"
"29596","SE_T040_018",NA,"65 Years and Over","Black"
"29597","SE_T040_018",336.9,"65 Years and Over","Black"
"29598","SE_T040_018",NA,"65 Years and Over","Black"
"29599","SE_T040_018",NA,"65 Years and Over","Black"
"29600","SE_T040_018",NA,"65 Years and Over","Black"
"29601","SE_T040_018",NA,"65 Years and Over","Black"
"29602","SE_T040_018",NA,"65 Years and Over","Black"
"29603","SE_T040_018",NA,"65 Years and Over","Black"
"29604","SE_T040_018",NA,"65 Years and Over","Black"
"29605","SE_T040_018",NA,"65 Years and Over","Black"
"29606","SE_T040_018",NA,"65 Years and Over","Black"
"29607","SE_T040_018",NA,"65 Years and Over","Black"
"29608","SE_T040_018",NA,"65 Years and Over","Black"
"29609","SE_T040_018",NA,"65 Years and Over","Black"
"29610","SE_T040_018",NA,"65 Years and Over","Black"
"29611","SE_T040_018",408.3,"65 Years and Over","Black"
"29612","SE_T040_018",NA,"65 Years and Over","Black"
"29613","SE_T040_018",NA,"65 Years and Over","Black"
"29614","SE_T040_018",NA,"65 Years and Over","Black"
"29615","SE_T040_018",NA,"65 Years and Over","Black"
"29616","SE_T040_018",NA,"65 Years and Over","Black"
"29617","SE_T040_018",NA,"65 Years and Over","Black"
"29618","SE_T040_018",NA,"65 Years and Over","Black"
"29619","SE_T040_018",NA,"65 Years and Over","Black"
"29620","SE_T040_018",NA,"65 Years and Over","Black"
"29621","SE_T040_018",NA,"65 Years and Over","Black"
"29622","SE_T040_018",NA,"65 Years and Over","Black"
"29623","SE_T040_018",NA,"65 Years and Over","Black"
"29624","SE_T040_018",140.1,"65 Years and Over","Black"
"29625","SE_T040_018",NA,"65 Years and Over","Black"
"29626","SE_T040_018",NA,"65 Years and Over","Black"
"29627","SE_T040_018",NA,"65 Years and Over","Black"
"29628","SE_T040_018",NA,"65 Years and Over","Black"
"29629","SE_T040_018",NA,"65 Years and Over","Black"
"29630","SE_T040_018",NA,"65 Years and Over","Black"
"29631","SE_T040_018",NA,"65 Years and Over","Black"
"29632","SE_T040_018",NA,"65 Years and Over","Black"
"29633","SE_T040_018",NA,"65 Years and Over","Black"
"29634","SE_T040_018",NA,"65 Years and Over","Black"
"29635","SE_T040_018",232.8,"65 Years and Over","Black"
"29636","SE_T040_018",NA,"65 Years and Over","Black"
"29637","SE_T040_018",NA,"65 Years and Over","Black"
"29638","SE_T040_018",NA,"65 Years and Over","Black"
"29639","SE_T040_018",NA,"65 Years and Over","Black"
"29640","SE_T040_018",NA,"65 Years and Over","Black"
"29641","SE_T040_018",NA,"65 Years and Over","Black"
"29642","SE_T040_018",184.1,"65 Years and Over","Black"
"29643","SE_T040_018",NA,"65 Years and Over","Black"
"29644","SE_T040_018",NA,"65 Years and Over","Black"
"29645","SE_T040_018",305,"65 Years and Over","Black"
"29646","SE_T040_018",NA,"65 Years and Over","Black"
"29647","SE_T040_018",NA,"65 Years and Over","Black"
"29648","SE_T040_018",NA,"65 Years and Over","Black"
"29649","SE_T040_018",NA,"65 Years and Over","Black"
"29650","SE_T040_018",NA,"65 Years and Over","Black"
"29651","SE_T040_018",NA,"65 Years and Over","Black"
"29652","SE_T040_018",NA,"65 Years and Over","Black"
"29653","SE_T040_018",NA,"65 Years and Over","Black"
"29654","SE_T040_018",NA,"65 Years and Over","Black"
"29655","SE_T040_018",NA,"65 Years and Over","Black"
"29656","SE_T040_018",NA,"65 Years and Over","Black"
"29657","SE_T040_018",236.4,"65 Years and Over","Black"
"29658","SE_T040_018",NA,"65 Years and Over","Black"
"29659","SE_T040_018",NA,"65 Years and Over","Black"
"29660","SE_T040_018",NA,"65 Years and Over","Black"
"29661","SE_T040_018",NA,"65 Years and Over","Black"
"29662","SE_T040_018",NA,"65 Years and Over","Black"
"29663","SE_T040_018",NA,"65 Years and Over","Black"
"29664","SE_T040_018",NA,"65 Years and Over","Black"
"29665","SE_T040_018",NA,"65 Years and Over","Black"
"29666","SE_T040_018",NA,"65 Years and Over","Black"
"29667","SE_T040_018",NA,"65 Years and Over","Black"
"29668","SE_T040_018",NA,"65 Years and Over","Black"
"29669","SE_T040_018",NA,"65 Years and Over","Black"
"29670","SE_T040_018",NA,"65 Years and Over","Black"
"29671","SE_T040_018",NA,"65 Years and Over","Black"
"29672","SE_T040_018",NA,"65 Years and Over","Black"
"29673","SE_T040_018",NA,"65 Years and Over","Black"
"29674","SE_T040_018",NA,"65 Years and Over","Black"
"29675","SE_T040_018",NA,"65 Years and Over","Black"
"29676","SE_T040_018",NA,"65 Years and Over","Black"
"29677","SE_T040_018",215.9,"65 Years and Over","Black"
"29678","SE_T040_018",NA,"65 Years and Over","Black"
"29679","SE_T040_018",316.9,"65 Years and Over","Black"
"29680","SE_T040_018",NA,"65 Years and Over","Black"
"29681","SE_T040_018",NA,"65 Years and Over","Black"
"29682","SE_T040_018",NA,"65 Years and Over","Black"
"29683","SE_T040_018",NA,"65 Years and Over","Black"
"29684","SE_T040_018",NA,"65 Years and Over","Black"
"29685","SE_T040_018",268.1,"65 Years and Over","Black"
"29686","SE_T040_018",317.2,"65 Years and Over","Black"
"29687","SE_T040_018",NA,"65 Years and Over","Black"
"29688","SE_T040_018",NA,"65 Years and Over","Black"
"29689","SE_T040_018",282.3,"65 Years and Over","Black"
"29690","SE_T040_018",NA,"65 Years and Over","Black"
"29691","SE_T040_018",NA,"65 Years and Over","Black"
"29692","SE_T040_018",NA,"65 Years and Over","Black"
"29693","SE_T040_018",NA,"65 Years and Over","Black"
"29694","SE_T040_018",NA,"65 Years and Over","Black"
"29695","SE_T040_018",NA,"65 Years and Over","Black"
"29696","SE_T040_018",NA,"65 Years and Over","Black"
"29697","SE_T040_018",NA,"65 Years and Over","Black"
"29698","SE_T040_018",NA,"65 Years and Over","Black"
"29699","SE_T040_018",NA,"65 Years and Over","Black"
"29700","SE_T040_018",287.2,"65 Years and Over","Black"
"29701","SE_T040_018",242.9,"65 Years and Over","Black"
"29702","SE_T040_018",305.6,"65 Years and Over","Black"
"29703","SE_T040_018",NA,"65 Years and Over","Black"
"29704","SE_T040_018",310.7,"65 Years and Over","Black"
"29705","SE_T040_018",NA,"65 Years and Over","Black"
"29706","SE_T040_018",NA,"65 Years and Over","Black"
"29707","SE_T040_018",NA,"65 Years and Over","Black"
"29708","SE_T040_018",NA,"65 Years and Over","Black"
"29709","SE_T040_018",330,"65 Years and Over","Black"
"29710","SE_T040_018",NA,"65 Years and Over","Black"
"29711","SE_T040_018",168.8,"65 Years and Over","Black"
"29712","SE_T040_018",NA,"65 Years and Over","Black"
"29713","SE_T040_018",NA,"65 Years and Over","Black"
"29714","SE_T040_018",NA,"65 Years and Over","Black"
"29715","SE_T040_018",NA,"65 Years and Over","Black"
"29716","SE_T040_018",NA,"65 Years and Over","Black"
"29717","SE_T040_018",NA,"65 Years and Over","Black"
"29718","SE_T040_018",NA,"65 Years and Over","Black"
"29719","SE_T040_018",189.5,"65 Years and Over","Black"
"29720","SE_T040_018",NA,"65 Years and Over","Black"
"29721","SE_T040_018",NA,"65 Years and Over","Black"
"29722","SE_T040_018",NA,"65 Years and Over","Black"
"29723","SE_T040_018",NA,"65 Years and Over","Black"
"29724","SE_T040_018",NA,"65 Years and Over","Black"
"29725","SE_T040_018",NA,"65 Years and Over","Black"
"29726","SE_T040_018",NA,"65 Years and Over","Black"
"29727","SE_T040_018",NA,"65 Years and Over","Black"
"29728","SE_T040_018",264.9,"65 Years and Over","Black"
"29729","SE_T040_018",NA,"65 Years and Over","Black"
"29730","SE_T040_018",NA,"65 Years and Over","Black"
"29731","SE_T040_018",NA,"65 Years and Over","Black"
"29732","SE_T040_018",NA,"65 Years and Over","Black"
"29733","SE_T040_018",NA,"65 Years and Over","Black"
"29734","SE_T040_018",NA,"65 Years and Over","Black"
"29735","SE_T040_018",NA,"65 Years and Over","Black"
"29736","SE_T040_018",NA,"65 Years and Over","Black"
"29737","SE_T040_018",NA,"65 Years and Over","Black"
"29738","SE_T040_018",NA,"65 Years and Over","Black"
"29739","SE_T040_018",NA,"65 Years and Over","Black"
"29740","SE_T040_018",NA,"65 Years and Over","Black"
"29741","SE_T040_018",NA,"65 Years and Over","Black"
"29742","SE_T040_018",NA,"65 Years and Over","Black"
"29743","SE_T040_018",276.1,"65 Years and Over","Black"
"29744","SE_T040_018",NA,"65 Years and Over","Black"
"29745","SE_T040_018",NA,"65 Years and Over","Black"
"29746","SE_T040_018",NA,"65 Years and Over","Black"
"29747","SE_T040_018",NA,"65 Years and Over","Black"
"29748","SE_T040_018",NA,"65 Years and Over","Black"
"29749","SE_T040_018",NA,"65 Years and Over","Black"
"29750","SE_T040_018",NA,"65 Years and Over","Black"
"29751","SE_T040_018",286.1,"65 Years and Over","Black"
"29752","SE_T040_018",205.5,"65 Years and Over","Black"
"29753","SE_T040_018",NA,"65 Years and Over","Black"
"29754","SE_T040_018",NA,"65 Years and Over","Black"
"29755","SE_T040_018",243.5,"65 Years and Over","Black"
"29756","SE_T040_018",NA,"65 Years and Over","Black"
"29757","SE_T040_018",NA,"65 Years and Over","Black"
"29758","SE_T040_018",NA,"65 Years and Over","Black"
"29759","SE_T040_018",NA,"65 Years and Over","Black"
"29760","SE_T040_018",NA,"65 Years and Over","Black"
"29761","SE_T040_018",NA,"65 Years and Over","Black"
"29762","SE_T040_018",NA,"65 Years and Over","Black"
"29763","SE_T040_018",NA,"65 Years and Over","Black"
"29764","SE_T040_018",NA,"65 Years and Over","Black"
"29765","SE_T040_018",NA,"65 Years and Over","Black"
"29766","SE_T040_018",NA,"65 Years and Over","Black"
"29767","SE_T040_018",NA,"65 Years and Over","Black"
"29768","SE_T040_018",NA,"65 Years and Over","Black"
"29769","SE_T040_018",NA,"65 Years and Over","Black"
"29770","SE_T040_018",NA,"65 Years and Over","Black"
"29771","SE_T040_018",NA,"65 Years and Over","Black"
"29772","SE_T040_018",NA,"65 Years and Over","Black"
"29773","SE_T040_018",NA,"65 Years and Over","Black"
"29774","SE_T040_018",NA,"65 Years and Over","Black"
"29775","SE_T040_018",262.2,"65 Years and Over","Black"
"29776","SE_T040_018",NA,"65 Years and Over","Black"
"29777","SE_T040_018",NA,"65 Years and Over","Black"
"29778","SE_T040_018",NA,"65 Years and Over","Black"
"29779","SE_T040_018",NA,"65 Years and Over","Black"
"29780","SE_T040_018",NA,"65 Years and Over","Black"
"29781","SE_T040_018",316.6,"65 Years and Over","Black"
"29782","SE_T040_018",NA,"65 Years and Over","Black"
"29783","SE_T040_018",NA,"65 Years and Over","Black"
"29784","SE_T040_018",NA,"65 Years and Over","Black"
"29785","SE_T040_018",NA,"65 Years and Over","Black"
"29786","SE_T040_018",NA,"65 Years and Over","Black"
"29787","SE_T040_018",NA,"65 Years and Over","Black"
"29788","SE_T040_018",535.9,"65 Years and Over","Black"
"29789","SE_T040_018",NA,"65 Years and Over","Black"
"29790","SE_T040_018",NA,"65 Years and Over","Black"
"29791","SE_T040_018",NA,"65 Years and Over","Black"
"29792","SE_T040_018",NA,"65 Years and Over","Black"
"29793","SE_T040_018",NA,"65 Years and Over","Black"
"29794","SE_T040_018",NA,"65 Years and Over","Black"
"29795","SE_T040_018",NA,"65 Years and Over","Black"
"29796","SE_T040_018",435.7,"65 Years and Over","Black"
"29797","SE_T040_018",NA,"65 Years and Over","Black"
"29798","SE_T040_018",NA,"65 Years and Over","Black"
"29799","SE_T040_018",NA,"65 Years and Over","Black"
"29800","SE_T040_018",221.7,"65 Years and Over","Black"
"29801","SE_T040_018",NA,"65 Years and Over","Black"
"29802","SE_T040_018",NA,"65 Years and Over","Black"
"29803","SE_T040_018",305.3,"65 Years and Over","Black"
"29804","SE_T040_018",NA,"65 Years and Over","Black"
"29805","SE_T040_018",338,"65 Years and Over","Black"
"29806","SE_T040_018",NA,"65 Years and Over","Black"
"29807","SE_T040_018",NA,"65 Years and Over","Black"
"29808","SE_T040_018",NA,"65 Years and Over","Black"
"29809","SE_T040_018",206.9,"65 Years and Over","Black"
"29810","SE_T040_018",NA,"65 Years and Over","Black"
"29811","SE_T040_018",NA,"65 Years and Over","Black"
"29812","SE_T040_018",NA,"65 Years and Over","Black"
"29813","SE_T040_018",NA,"65 Years and Over","Black"
"29814","SE_T040_018",NA,"65 Years and Over","Black"
"29815","SE_T040_018",NA,"65 Years and Over","Black"
"29816","SE_T040_018",NA,"65 Years and Over","Black"
"29817","SE_T040_018",NA,"65 Years and Over","Black"
"29818","SE_T040_018",NA,"65 Years and Over","Black"
"29819","SE_T040_018",NA,"65 Years and Over","Black"
"29820","SE_T040_018",NA,"65 Years and Over","Black"
"29821","SE_T040_018",NA,"65 Years and Over","Black"
"29822","SE_T040_018",NA,"65 Years and Over","Black"
"29823","SE_T040_018",258.8,"65 Years and Over","Black"
"29824","SE_T040_018",NA,"65 Years and Over","Black"
"29825","SE_T040_018",NA,"65 Years and Over","Black"
"29826","SE_T040_018",NA,"65 Years and Over","Black"
"29827","SE_T040_018",NA,"65 Years and Over","Black"
"29828","SE_T040_018",NA,"65 Years and Over","Black"
"29829","SE_T040_018",NA,"65 Years and Over","Black"
"29830","SE_T040_018",NA,"65 Years and Over","Black"
"29831","SE_T040_018",NA,"65 Years and Over","Black"
"29832","SE_T040_018",NA,"65 Years and Over","Black"
"29833","SE_T040_018",NA,"65 Years and Over","Black"
"29834","SE_T040_018",335.8,"65 Years and Over","Black"
"29835","SE_T040_018",NA,"65 Years and Over","Black"
"29836","SE_T040_018",NA,"65 Years and Over","Black"
"29837","SE_T040_018",NA,"65 Years and Over","Black"
"29838","SE_T040_018",NA,"65 Years and Over","Black"
"29839","SE_T040_018",NA,"65 Years and Over","Black"
"29840","SE_T040_018",NA,"65 Years and Over","Black"
"29841","SE_T040_018",NA,"65 Years and Over","Black"
"29842","SE_T040_018",NA,"65 Years and Over","Black"
"29843","SE_T040_018",NA,"65 Years and Over","Black"
"29844","SE_T040_018",328,"65 Years and Over","Black"
"29845","SE_T040_018",NA,"65 Years and Over","Black"
"29846","SE_T040_018",NA,"65 Years and Over","Black"
"29847","SE_T040_018",NA,"65 Years and Over","Black"
"29848","SE_T040_018",NA,"65 Years and Over","Black"
"29849","SE_T040_018",NA,"65 Years and Over","Black"
"29850","SE_T040_018",NA,"65 Years and Over","Black"
"29851","SE_T040_018",NA,"65 Years and Over","Black"
"29852","SE_T040_018",364.9,"65 Years and Over","Black"
"29853","SE_T040_018",299.3,"65 Years and Over","Black"
"29854","SE_T040_018",NA,"65 Years and Over","Black"
"29855","SE_T040_018",NA,"65 Years and Over","Black"
"29856","SE_T040_018",NA,"65 Years and Over","Black"
"29857","SE_T040_018",NA,"65 Years and Over","Black"
"29858","SE_T040_018",NA,"65 Years and Over","Black"
"29859","SE_T040_018",NA,"65 Years and Over","Black"
"29860","SE_T040_018",NA,"65 Years and Over","Black"
"29861","SE_T040_018",NA,"65 Years and Over","Black"
"29862","SE_T040_018",NA,"65 Years and Over","Black"
"29863","SE_T040_018",NA,"65 Years and Over","Black"
"29864","SE_T040_018",NA,"65 Years and Over","Black"
"29865","SE_T040_018",279.9,"65 Years and Over","Black"
"29866","SE_T040_018",NA,"65 Years and Over","Black"
"29867","SE_T040_018",NA,"65 Years and Over","Black"
"29868","SE_T040_018",NA,"65 Years and Over","Black"
"29869","SE_T040_018",NA,"65 Years and Over","Black"
"29870","SE_T040_018",NA,"65 Years and Over","Black"
"29871","SE_T040_018",NA,"65 Years and Over","Black"
"29872","SE_T040_018",NA,"65 Years and Over","Black"
"29873","SE_T040_018",NA,"65 Years and Over","Black"
"29874","SE_T040_018",NA,"65 Years and Over","Black"
"29875","SE_T040_018",NA,"65 Years and Over","Black"
"29876","SE_T040_018",NA,"65 Years and Over","Black"
"29877","SE_T040_018",NA,"65 Years and Over","Black"
"29878","SE_T040_018",NA,"65 Years and Over","Black"
"29879","SE_T040_018",NA,"65 Years and Over","Black"
"29880","SE_T040_018",NA,"65 Years and Over","Black"
"29881","SE_T040_018",239,"65 Years and Over","Black"
"29882","SE_T040_018",NA,"65 Years and Over","Black"
"29883","SE_T040_018",NA,"65 Years and Over","Black"
"29884","SE_T040_018",NA,"65 Years and Over","Black"
"29885","SE_T040_018",NA,"65 Years and Over","Black"
"29886","SE_T040_018",NA,"65 Years and Over","Black"
"29887","SE_T040_018",NA,"65 Years and Over","Black"
"29888","SE_T040_018",NA,"65 Years and Over","Black"
"29889","SE_T040_018",NA,"65 Years and Over","Black"
"29890","SE_T040_018",273.3,"65 Years and Over","Black"
"29891","SE_T040_018",NA,"65 Years and Over","Black"
"29892","SE_T040_018",NA,"65 Years and Over","Black"
"29893","SE_T040_018",254.5,"65 Years and Over","Black"
"29894","SE_T040_018",NA,"65 Years and Over","Black"
"29895","SE_T040_018",NA,"65 Years and Over","Black"
"29896","SE_T040_018",300.8,"65 Years and Over","Black"
"29897","SE_T040_018",NA,"65 Years and Over","Black"
"29898","SE_T040_018",NA,"65 Years and Over","Black"
"29899","SE_T040_018",NA,"65 Years and Over","Black"
"29900","SE_T040_018",NA,"65 Years and Over","Black"
"29901","SE_T040_018",NA,"65 Years and Over","Black"
"29902","SE_T040_018",NA,"65 Years and Over","Black"
"29903","SE_T040_018",208.7,"65 Years and Over","Black"
"29904","SE_T040_018",NA,"65 Years and Over","Black"
"29905","SE_T040_018",NA,"65 Years and Over","Black"
"29906","SE_T040_018",NA,"65 Years and Over","Black"
"29907","SE_T040_018",NA,"65 Years and Over","Black"
"29908","SE_T040_018",NA,"65 Years and Over","Black"
"29909","SE_T040_018",NA,"65 Years and Over","Black"
"29910","SE_T040_018",NA,"65 Years and Over","Black"
"29911","SE_T040_018",NA,"65 Years and Over","Black"
"29912","SE_T040_018",NA,"65 Years and Over","Black"
"29913","SE_T040_018",NA,"65 Years and Over","Black"
"29914","SE_T040_018",NA,"65 Years and Over","Black"
"29915","SE_T040_018",NA,"65 Years and Over","Black"
"29916","SE_T040_018",NA,"65 Years and Over","Black"
